date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2016-12-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,46.73
2016-12-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,498,116.36
2016-12-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,9.4,2.2
2016-12-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,65,15.19
2016-12-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,270,63.08
2016-12-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,16.5,3.86
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,116,27.1
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,120,28.04
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,190,44.39
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,260,60.75
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,196,45.79
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,190,44.39
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,360,84.11
2016-12-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,12,2.8
2016-12-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,35.05
2016-12-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,105,24.53
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,35.05
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,75,17.52
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,120,28.04
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,250,58.41
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,250,58.41
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,80,18.69
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,110,25.7
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,250,58.41
2016-12-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,20,4.67
2016-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,252,58.88
2016-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,100,23.36
2016-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,142,33.18
2016-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,129,30.14
2016-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,115,26.87
2016-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,636,148.6
2016-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,70,16.36
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,35.05
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,102.65,23.98
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,169.91,39.7
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,285.7,66.75
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,109.6,25.61
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,150.84,35.24
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,447.5,104.56
2016-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,12,2.8
2016-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,95,22.2
2016-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,158,36.92
2016-12-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,490,114.49
2017-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,76.67,18.03
2017-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,110,25.86
2017-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,240,56.43
2017-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,100,23.51
2017-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,350,82.29
2017-01-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,8,1.88
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,110,25.86
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,126.5,29.74
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,170,39.97
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,150,35.27
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,91.25,21.45
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,160,37.62
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,545,128.13
2017-01-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,16,3.76
2017-01-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,60,14.11
2017-01-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,140,32.92
2017-01-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,7.5,1.76
2017-01-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,264.75,62.25
2017-01-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,140,32.92
2017-01-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,495,116.38
2017-01-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,10.75,2.53
2017-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,84,19.75
2017-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,142.5,33.5
2017-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,212,49.84
2017-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,215.25,50.61
2017-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,135,31.74
2017-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,517.25,121.61
2017-01-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,12.75,3
2017-01-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,78,18.34
2017-01-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,292.5,68.77
2017-01-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,177.5,41.73
2017-01-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,587.5,138.13
2017-01-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,64.33,15.13
2017-01-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,175,41.14
2017-01-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,300,70.53
2017-01-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,47.02
2017-01-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,584,137.3
2017-01-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,120,28.21
2017-01-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,270,63.48
2017-01-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,12.5,2.94
2017-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,162.5,38.21
2017-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,120,28.21
2017-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,190,44.67
2017-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,47.02
2017-01-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,485,114.03
2017-01-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,35.27
2017-01-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,125,29.39
2017-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,35.27
2017-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,245,57.6
2017-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,246.25,57.9
2017-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,110,25.86
2017-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,250,58.78
2017-01-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,20,4.7
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,255,59.95
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,95,22.34
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,133.75,31.45
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,290,68.18
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,130,30.56
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,75,17.63
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,107.5,25.27
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,662.5,155.76
2017-01-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,70,16.46
2017-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,35.27
2017-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,89.3,21
2017-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,138.63,32.59
2017-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,285.7,67.17
2017-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,100.45,23.62
2017-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,355,83.46
2017-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,12,2.82
2017-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,85,19.98
2017-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,165,38.79
2017-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,550,129.31
2017-01-15,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,211,4.93,-1.7,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,17,4
2017-02-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,70,15.95
2017-02-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,100,22.78
2017-02-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,240,54.67
2017-02-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,170,38.72
2017-02-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,480,109.34
2017-02-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,15,3.42
2017-02-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,110,25.06
2017-02-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,130,29.61
2017-02-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,170,38.72
2017-02-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,260,59.23
2017-02-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,91.67,20.88
2017-02-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,161.67,36.83
2017-02-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,650,148.06
2017-02-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,160,36.45
2017-02-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,170,38.72
2017-02-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,45.56
2017-02-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,650,148.06
2017-02-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,120,27.33
2017-02-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,110,25.06
2017-02-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,140,31.89
2017-02-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,450,102.51
2017-02-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,10,2.28
2017-02-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,85,19.36
2017-02-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,142.5,32.46
2017-02-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,215,48.97
2017-02-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,500,113.9
2017-02-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,12,2.73
2017-02-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,80,18.22
2017-02-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,190,43.28
2017-02-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,290,66.06
2017-02-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,600,136.67
2017-02-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,70,15.95
2017-02-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,185,42.14
2017-02-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,300,68.34
2017-02-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,45.56
2017-02-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,650,148.06
2017-02-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,10,2.28
2017-02-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,190,43.28
2017-02-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,260,59.23
2017-02-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,45.56
2017-02-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,480,109.34
2017-02-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,34.17
2017-02-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,125,28.47
2017-02-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,320,72.89
2017-02-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,15,3.42
2017-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,145,33.03
2017-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,241.25,54.95
2017-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,65,14.81
